datetime,choke,psig,apsig,oil,gas,water
23/5/2021 06:30:00,38.0,1049.0,332.0,725.664,6.44,15.744
23/5/2021 06:45:00,38.0,1054.0,338.0,716.064,6.499,15.552
23/5/2021 07:00:00,38.0,1057.0,337.0,751.416,6.489,16.32
23/5/2021 07:15:00,38.0,1055.0,332.0,743.376,6.44,16.128
23/5/2021 07:30:00,38.0,1054.0,334.0,733.752,6.459,15.936
23/5/2021 07:45:00,38.0,1052.0,336.0,733.752,6.479,15.936
23/5/2021 08:00:00,38.0,1054.0,333.0,725.664,6.449,15.744
23/5/2021 08:15:00,38.0,1056.0,334.0,724.896,6.459,15.744
23/5/2021 08:30:00,38.0,1057.0,336.0,733.752,6.479,15.936
23/5/2021 08:45:00,38.0,1054.0,334.0,733.752,6.459,15.936
23/5/2021 09:00:00,38.0,1055.0,333.0,725.664,6.449,15.744
23/5/2021 09:15:00,38.0,1052.0,335.0,741.24,6.469,7.968
23/5/2021 09:30:00,38.0,1051.0,336.0,741.24,6.479,7.968
23/5/2021 09:45:00,38.0,1054.0,338.0,732.312,6.499,7.872
23/5/2021 10:00:00,38.0,1055.0,336.0,732.312,6.479,7.872
23/5/2021 10:15:00,38.0,1060.0,340.0,741.24,6.519,7.968
23/5/2021 10:30:00,38.0,1056.0,336.0,750.168,6.479,8.064
23/5/2021 10:45:00,38.0,1053.0,338.0,724.896,6.499,15.744
23/5/2021 11:00:00,38.0,1055.0,333.0,734.52,6.449,15.936
23/5/2021 11:15:00,38.0,1056.0,332.0,759.8879999999999,6.427,8.16
23/5/2021 11:30:00,38.0,1055.0,333.0,750.96,6.437,8.064
23/5/2021 11:45:00,38.0,1058.0,336.0,759.096,6.467,8.16
23/5/2021 12:00:00,38.0,1056.0,335.0,768.0239999999999,6.457,8.256
23/5/2021 12:15:00,38.0,1057.0,338.0,724.896,6.486,15.744
23/5/2021 12:30:00,38.0,1054.0,336.0,733.752,6.467,15.936
23/5/2021 12:45:00,38.0,1056.0,335.0,733.752,6.457,15.936
23/5/2021 13:00:00,38.0,1058.0,337.0,732.312,6.477,7.872
23/5/2021 13:15:00,38.0,1056.0,335.0,741.24,6.457,7.968
23/5/2021 13:30:00,38.0,1055.0,336.0,741.24,6.479,7.968
23/5/2021 13:45:00,38.0,1056.0,333.0,733.08,6.449,7.872
23/5/2021 14:00:00,38.0,1054.0,333.0,742.008,6.462,7.968
23/5/2021 14:15:00,38.0,1057.0,338.0,733.752,6.512,15.936
23/5/2021 14:30:00,38.0,1061.0,336.0,724.896,6.492,15.744
23/5/2021 14:45:00,38.0,1058.0,332.0,725.664,6.452,15.744
23/5/2021 15:00:00,38.0,1055.0,335.0,733.752,6.482,15.936
23/5/2021 15:15:00,38.0,1054.0,332.0,725.664,6.452,15.744
23/5/2021 15:30:00,38.0,1056.0,333.0,733.08,6.462,7.872
23/5/2021 15:45:00,38.0,1053.0,334.0,741.24,6.472,7.968
23/5/2021 16:00:00,38.0,1054.0,332.0,742.008,6.452,7.968
23/5/2021 16:15:00,38.0,1058.0,331.0,734.52,6.442,15.936
23/5/2021 16:30:00,38.0,1054.0,330.0,725.664,6.432,15.744
23/5/2021 16:45:00,38.0,1056.0,333.0,725.664,6.462,15.744
23/5/2021 17:00:00,38.0,1055.0,335.0,733.752,6.482,15.936
23/5/2021 17:15:00,38.0,1058.0,337.0,733.752,6.502,15.936
23/5/2021 17:30:00,38.0,1054.0,332.0,734.52,6.452,15.936
23/5/2021 17:45:00,38.0,1056.0,335.0,724.896,6.482,15.744
23/5/2021 18:00:00,38.0,1052.0,330.0,725.664,6.432,15.744
23/5/2021 18:15:00,38.0,1053.0,332.0,742.008,6.497,7.968
23/5/2021 18:30:00,38.0,1055.0,332.0,733.08,6.497,7.872
23/5/2021 18:45:00,38.0,1052.0,330.0,750.96,6.477,8.064
23/5/2021 19:00:00,38.0,1050.0,330.0,742.008,6.477,7.968
23/5/2021 19:15:00,38.0,1050.0,331.0,724.128,6.487,7.776
23/5/2021 19:30:00,38.0,1052.0,331.0,724.128,6.487,7.776
23/5/2021 19:45:00,38.0,1052.0,330.0,733.08,6.477,7.872
23/5/2021 20:00:00,38.0,1052.0,330.0,733.08,6.477,7.872
23/5/2021 20:15:00,38.0,1055.0,330.0,733.08,6.477,7.872
23/5/2021 20:30:00,38.0,1055.0,329.0,750.96,6.467,8.064
23/5/2021 20:45:00,38.0,1054.0,329.0,742.008,6.467,7.968
23/5/2021 21:00:00,38.0,1054.0,329.0,742.008,6.467,7.968
23/5/2021 21:15:00,38.0,1056.0,330.0,742.008,6.477,7.968
23/5/2021 21:30:00,38.0,1056.0,330.0,750.96,6.477,8.064
23/5/2021 21:45:00,38.0,1056.0,330.0,733.08,6.477,7.872
23/5/2021 22:00:00,38.0,1056.0,330.0,742.008,6.477,7.968
23/5/2021 22:15:00,38.0,1056.0,329.0,734.52,6.467,15.936
23/5/2021 22:30:00,38.0,1056.0,329.0,725.664,6.524,15.744
23/5/2021 22:45:00,38.0,1055.0,329.0,734.52,6.524,15.936
23/5/2021 23:00:00,38.0,1055.0,329.0,725.664,6.524,15.744
23/5/2021 23:15:00,38.0,1056.0,330.0,715.2,6.477,7.68
23/5/2021 23:30:00,38.0,1056.0,330.0,724.128,6.477,7.776
23/5/2021 23:45:00,38.0,1048.0,333.0,724.128,6.507,7.776
23/5/2021 00:00:00,38.0,1055.0,328.0,715.2,6.457,7.68
24/5/2021 00:15:00,38.0,1056.0,330.0,742.0319999999999,6.477,7.968
24/5/2021 00:30:00,38.0,1056.0,330.0,742.008,6.448,7.968
24/5/2021 00:45:00,38.0,1055.0,330.0,733.08,6.448,7.872
24/5/2021 01:00:00,38.0,1055.0,330.0,733.08,6.448,7.872
24/5/2021 01:15:00,38.0,1056.0,329.0,750.96,6.438,8.064
24/5/2021 01:30:00,38.0,1056.0,329.0,724.128,6.438,7.776
24/5/2021 01:45:00,38.0,1055.0,329.0,742.008,6.438,7.968
24/5/2021 02:00:00,38.0,1055.0,329.0,742.008,6.438,7.968
24/5/2021 02:15:00,38.0,1052.0,330.0,733.08,6.477,7.872
24/5/2021 02:30:00,38.0,1052.0,330.0,742.008,6.477,7.968
24/5/2021 02:45:00,38.0,1052.0,330.0,742.008,6.477,7.968
24/5/2021 03:00:00,38.0,1052.0,330.0,733.08,6.477,7.872
24/5/2021 03:15:00,38.0,1054.0,330.0,724.128,6.477,7.776
24/5/2021 03:30:00,38.0,1054.0,330.0,715.2,6.477,7.68
24/5/2021 03:45:00,38.0,1054.0,330.0,733.08,6.477,7.872
24/5/2021 04:00:00,38.0,1054.0,330.0,724.128,6.477,7.776
24/5/2021 04:15:00,38.0,1054.0,330.0,750.96,6.506,8.064
24/5/2021 04:30:00,38.0,1054.0,330.0,724.128,6.506,7.776
24/5/2021 04:45:00,38.0,1054.0,330.0,750.96,6.506,8.064
24/5/2021 05:00:00,38.0,1054.0,330.0,742.008,6.506,7.968
24/5/2021 05:15:00,38.0,1056.0,329.0,733.08,6.495,7.872
24/5/2021 05:30:00,38.0,1056.0,329.0,742.008,6.495,7.968
24/5/2021 05:45:00,38.0,1056.0,329.0,742.008,6.495,7.968
24/5/2021 06:00:00,38.0,1056.0,329.0,733.08,6.495,7.872
24/5/2021 06:15:00,38.0,1059.0,326.0,733.08,6.465,7.872
24/5/2021 06:30:00,38.0,1063.0,329.0,742.008,6.495,7.968
24/5/2021 06:45:00,38.0,1060.0,332.0,742.008,6.526,7.968
24/5/2021 07:00:00,38.0,1057.0,328.0,734.52,6.485,15.936
24/5/2021 07:15:00,38.0,1062.0,330.0,716.808,6.506,15.552
24/5/2021 07:30:00,38.0,1059.0,326.0,734.52,6.465,15.936
24/5/2021 07:45:00,38.0,1055.0,334.0,724.896,6.546,15.744
24/5/2021 08:00:00,38.0,1058.0,337.0,742.584,6.577,16.128
24/5/2021 08:15:00,38.0,1056.0,335.0,733.752,6.556,15.936
24/5/2021 08:30:00,38.0,1060.0,332.0,725.664,6.526,15.744
24/5/2021 08:45:00,38.0,1056.0,334.0,724.896,6.546,15.744
24/5/2021 09:00:00,38.0,1055.0,335.0,733.752,6.556,15.936
24/5/2021 09:15:00,38.0,1056.0,334.0,716.064,6.546,15.552
24/5/2021 09:30:00,38.0,1054.0,332.0,707.976,6.526,15.36
24/5/2021 09:45:00,38.0,1057.0,335.0,716.064,6.556,15.552
24/5/2021 10:00:00,38.0,1055.0,333.0,725.664,6.536,15.744
24/5/2021 10:15:00,38.0,1054.0,336.0,733.752,6.553,15.936
24/5/2021 10:30:00,38.0,1055.0,335.0,724.896,6.543,15.744
24/5/2021 10:45:00,38.0,1057.0,334.0,733.752,6.533,15.936
24/5/2021 11:00:00,38.0,1056.0,335.0,742.584,6.543,16.128
24/5/2021 11:15:00,38.0,1055.0,334.0,732.312,6.533,7.872
24/5/2021 11:30:00,38.0,1057.0,324.0,724.896,6.432,7.776
24/5/2021 11:45:00,38.0,1061.0,331.0,733.08,6.503,7.872
24/5/2021 12:00:00,38.0,1064.0,330.0,733.08,6.493,7.872
24/5/2021 12:15:00,38.0,1061.0,330.0,724.128,6.493,7.776
24/5/2021 12:30:00,38.0,1062.0,334.0,705.504,6.533,7.584
24/5/2021 12:45:00,38.0,1057.0,335.0,705.504,6.543,7.584
24/5/2021 13:00:00,38.0,1058.0,336.0,723.36,6.553,7.776
24/5/2021 13:15:00,38.0,1065.0,334.0,723.36,6.533,7.776
24/5/2021 13:30:00,38.0,1067.0,336.0,723.36,6.553,7.776
24/5/2021 13:45:00,38.0,1063.0,332.0,734.52,6.513,15.936
24/5/2021 14:00:00,38.0,1060.0,331.0,734.52,6.503,15.936
24/5/2021 14:15:00,38.0,1059.0,330.0,725.664,6.506,15.744
24/5/2021 14:30:00,38.0,1064.0,334.0,741.24,6.546,7.968
24/5/2021 14:45:00,38.0,1067.0,332.0,724.128,6.526,7.776
24/5/2021 15:00:00,38.0,1062.0,335.0,742.584,6.556,16.128
24/5/2021 15:15:00,38.0,1061.0,336.0,707.232,6.566,15.36
24/5/2021 15:30:00,38.0,1059.0,332.0,716.808,6.526,15.552
24/5/2021 15:45:00,38.0,1060.0,333.0,716.808,6.536,15.552
24/5/2021 16:00:00,38.0,1062.0,334.0,707.232,6.546,15.36
24/5/2021 16:15:00,38.0,1064.0,330.0,733.08,6.518,7.872
24/5/2021 16:30:00,38.0,1059.0,332.0,742.008,6.539,7.968
24/5/2021 16:45:00,38.0,1060.0,336.0,724.896,6.579,15.744
24/5/2021 17:00:00,38.0,1058.0,335.0,733.752,6.569,15.936
24/5/2021 17:15:00,40.0,1004.0,335.0,795.624,7.042,17.28
24/5/2021 17:30:00,40.0,1011.0,338.0,795.624,7.074,17.28
24/5/2021 17:45:00,40.0,1013.0,336.0,783.4559999999999,7.052,30.24
24/5/2021 18:00:00,40.0,1018.0,334.0,826.9680000000001,7.111,31.92
24/5/2021 18:15:00,40.0,1020.0,340.0,809.1600000000001,7.23,22.08
24/5/2021 18:30:00,40.0,1018.0,340.0,826.9680000000001,7.203,31.92
24/5/2021 18:45:00,40.0,1012.0,338.0,799.5360000000001,7.127,22.704
24/5/2021 19:00:00,40.0,1008.0,335.0,809.1600000000001,7.094,22.08
24/5/2021 19:15:00,40.0,1008.0,335.0,809.1600000000001,7.094,22.08
24/5/2021 19:30:00,40.0,1012.0,337.0,826.752,7.076,22.56
24/5/2021 19:45:00,40.0,1012.0,337.0,804.4559999999999,7.076,17.472
24/5/2021 20:00:00,40.0,1010.0,338.0,822.144,7.046,17.856
24/5/2021 20:15:00,40.0,1010.0,338.0,804.4559999999999,7.046,17.472
24/5/2021 20:30:00,40.0,1012.0,338.0,817.4639999999999,7.046,13.248
24/5/2021 20:45:00,40.0,1012.0,338.0,826.3439999999999,7.046,13.392
24/5/2021 21:00:00,40.0,1012.0,336.0,812.6880000000001,7.025,8.736
24/5/2021 21:15:00,40.0,1012.0,335.0,817.4639999999999,7.014,13.248
24/5/2021 21:30:00,40.0,1015.0,335.0,831.0,7.014,18.048
24/5/2021 21:45:00,40.0,1015.0,335.0,804.4559999999999,7.0,17.472
24/5/2021 22:00:00,40.0,1014.0,335.0,804.4559999999999,7.0,17.472
24/5/2021 22:15:00,40.0,1014.0,335.0,803.7359999999999,7.0,8.64
24/5/2021 22:30:00,40.0,1014.0,335.0,821.616,7.0,8.832
24/5/2021 22:45:00,40.0,1014.0,335.0,812.6880000000001,7.0,8.736
24/5/2021 23:00:00,40.0,1014.0,335.0,812.6880000000001,7.0,8.736
24/5/2021 23:15:00,40.0,1014.0,335.0,795.624,7.0,17.28
24/5/2021 23:30:00,40.0,1014.0,335.0,813.3119999999999,7.0,17.664
24/5/2021 23:45:00,40.0,1014.0,335.0,799.6800000000001,7.0,12.96
24/5/2021 00:00:00,40.0,1014.0,335.0,808.5840000000001,7.0,13.104
25/5/2021 00:15:00,40.0,1016.0,335.0,795.648,7.0,17.28
25/5/2021 00:30:00,40.0,1010.0,335.0,812.6880000000001,7.0,8.736
25/5/2021 00:45:00,40.0,1012.0,335.0,817.4639999999999,7.0,13.248
25/5/2021 01:00:00,40.0,1017.0,335.0,808.5840000000001,7.0,13.104
25/5/2021 01:15:00,40.0,1017.0,335.0,831.0,7.0,18.048
25/5/2021 01:30:00,40.0,1017.0,335.0,839.8320000000001,7.0,18.24
25/5/2021 01:45:00,40.0,1016.0,335.0,826.3439999999999,7.0,13.392
25/5/2021 02:00:00,40.0,1016.0,335.0,835.224,7.0,13.535999999999998
25/5/2021 02:15:00,40.0,1016.0,335.0,830.5440000000001,7.0,8.928
25/5/2021 02:30:00,40.0,1016.0,335.0,812.6880000000001,7.0,8.736
25/5/2021 02:45:00,40.0,1016.0,335.0,817.4639999999999,7.0,13.248
25/5/2021 03:00:00,40.0,1016.0,335.0,817.4639999999999,7.0,13.248
25/5/2021 03:15:00,40.0,1016.0,335.0,822.144,7.0,17.856
25/5/2021 03:30:00,40.0,1016.0,335.0,804.4559999999999,7.0,17.472
25/5/2021 03:45:00,40.0,1016.0,335.0,813.3119999999999,7.0,17.664
25/5/2021 04:00:00,40.0,1016.0,335.0,813.3119999999999,7.0,17.664
25/5/2021 04:15:00,40.0,1014.0,335.0,813.3119999999999,7.027,17.664
25/5/2021 04:30:00,40.0,1014.0,335.0,822.144,7.027,17.856
25/5/2021 04:45:00,40.0,1014.0,335.0,804.4559999999999,7.027,17.472
25/5/2021 05:00:00,40.0,1014.0,335.0,813.3119999999999,7.027,17.664
25/5/2021 05:15:00,40.0,1014.0,335.0,813.3119999999999,7.027,17.664
25/5/2021 05:30:00,40.0,1014.0,335.0,813.3119999999999,7.027,17.664
25/5/2021 05:45:00,40.0,1014.0,335.0,804.4559999999999,7.027,17.472
25/5/2021 06:00:00,40.0,1014.0,335.0,822.144,7.027,17.856
25/5/2021 06:15:00,40.0,1012.0,338.0,821.616,7.086,8.832
25/5/2021 06:30:00,40.0,1018.0,337.0,830.5440000000001,7.075,8.928
25/5/2021 06:45:00,40.0,1017.0,335.0,830.5440000000001,7.053,8.928
25/5/2021 07:00:00,40.0,1012.0,338.0,817.4639999999999,7.086,13.248
25/5/2021 07:15:00,40.0,1009.0,337.0,817.4639999999999,7.075,13.248
25/5/2021 07:30:00,40.0,1007.0,335.0,808.5840000000001,7.053,13.104
25/5/2021 07:45:00,40.0,1012.0,338.0,822.144,7.086,17.856
25/5/2021 08:00:00,40.0,1011.0,336.0,813.3119999999999,7.064,17.664
25/5/2021 08:15:00,40.0,1017.0,339.0,804.4559999999999,7.083,17.472
25/5/2021 08:30:00,40.0,1021.0,338.0,813.3119999999999,7.072,17.664
25/5/2021 08:45:00,40.0,1021.0,339.0,813.3119999999999,7.083,17.664
25/5/2021 09:00:00,40.0,1018.0,338.0,804.4559999999999,7.072,17.472
25/5/2021 09:15:00,40.0,1019.0,338.0,803.7359999999999,7.032,8.64
25/5/2021 09:30:00,40.0,1021.0,340.0,821.616,7.054,8.832
25/5/2021 09:45:00,40.0,1024.0,339.0,812.6880000000001,7.043,8.736
25/5/2021 10:00:00,40.0,1020.0,337.0,812.6880000000001,7.022,8.736
25/5/2021 10:15:00,40.0,1021.0,333.0,796.4639999999999,6.925,17.28
25/5/2021 10:30:00,40.0,1024.0,335.0,804.4559999999999,6.947,17.472
25/5/2021 10:45:00,40.0,1023.0,340.0,804.4559999999999,7.0,17.472
25/5/2021 11:00:00,40.0,1021.0,338.0,795.624,6.979,17.28
25/5/2021 11:15:00,40.0,1025.0,340.0,769.104,7.0,16.704
25/5/2021 11:30:00,40.0,1022.0,337.0,777.936,6.968,16.896
25/5/2021 11:45:00,40.0,1020.0,335.0,769.104,6.947,16.704
25/5/2021 12:00:00,40.0,1023.0,340.0,777.936,7.0,16.896
25/5/2021 12:15:00,40.0,1021.0,338.0,813.3119999999999,7.032,17.664
25/5/2021 12:30:00,40.0,1019.0,339.0,777.936,7.043,16.896
25/5/2021 12:45:00,40.0,1022.0,340.0,795.624,7.054,17.28
25/5/2021 13:00:00,40.0,1024.0,337.0,795.624,7.022,17.28
25/5/2021 13:15:00,40.0,1026.0,334.0,813.3119999999999,6.936,17.664
25/5/2021 13:30:00,40.0,1028.0,333.0,823.008,6.925,17.856
25/5/2021 13:45:00,40.0,1026.0,335.0,822.144,6.947,17.856
25/5/2021 14:00:00,40.0,1025.0,337.0,813.3119999999999,6.968,17.664
25/5/2021 14:15:00,40.0,1021.0,336.0,795.624,6.957,17.28
25/5/2021 14:30:00,40.0,1023.0,336.0,786.792,6.957,17.088
25/5/2021 14:45:00,40.0,1018.0,338.0,804.4559999999999,6.979,17.472
25/5/2021 15:00:00,40.0,1022.0,335.0,795.624,6.947,17.28
25/5/2021 15:15:00,40.0,1024.0,334.0,813.3119999999999,6.936,17.664
25/5/2021 15:30:00,40.0,1021.0,336.0,777.936,6.957,16.896
25/5/2021 15:45:00,40.0,1019.0,331.0,787.608,6.904,17.088
25/5/2021 16:00:00,40.0,1021.0,334.0,804.4559999999999,6.936,17.472
25/5/2021 16:15:00,40.0,1026.0,336.0,804.4559999999999,6.957,17.472
25/5/2021 16:30:00,40.0,1021.0,334.0,786.792,6.936,17.088
25/5/2021 16:45:00,40.0,1017.0,331.0,796.4639999999999,6.904,17.28
25/5/2021 17:00:00,40.0,1022.0,332.0,796.4639999999999,6.915,17.28
25/5/2021 17:15:00,40.0,1025.0,332.0,796.4639999999999,6.928,17.28
25/5/2021 17:30:00,40.0,1028.0,339.0,795.624,7.003,17.28
25/5/2021 17:45:00,40.0,1024.0,335.0,800.4479999999999,6.96,17.088
25/5/2021 18:00:00,40.0,1027.0,337.0,818.424,6.982,17.472
25/5/2021 18:15:00,40.0,1021.0,337.0,769.104,6.914,16.704
25/5/2021 18:30:00,40.0,1021.0,337.0,786.792,6.914,17.088
25/5/2021 18:45:00,40.0,1021.0,337.0,777.936,6.914,16.896
25/5/2021 19:00:00,40.0,1021.0,337.0,777.936,6.914,16.896
25/5/2021 19:15:00,40.0,1018.0,337.0,799.6800000000001,6.995,12.96
25/5/2021 19:30:00,40.0,1018.0,337.0,808.5840000000001,6.995,13.104
25/5/2021 19:45:00,40.0,1018.0,337.0,786.792,6.995,17.088
25/5/2021 20:00:00,40.0,1018.0,337.0,795.624,6.995,17.28
25/5/2021 20:15:00,40.0,1018.0,336.0,786.792,6.984,17.088
25/5/2021 20:30:00,40.0,1016.0,336.0,804.4559999999999,6.984,17.472
25/5/2021 20:45:00,40.0,1016.0,335.0,795.624,6.947,17.28
25/5/2021 21:00:00,40.0,1016.0,335.0,795.624,6.947,17.28
25/5/2021 21:15:00,40.0,1016.0,335.0,795.624,6.947,17.28
25/5/2021 21:30:00,40.0,1016.0,335.0,786.792,6.947,17.088
25/5/2021 21:45:00,40.0,1016.0,335.0,786.792,6.947,17.088
25/5/2021 22:00:00,40.0,1016.0,335.0,795.624,6.947,17.28
25/5/2021 22:15:00,40.0,1016.0,332.0,787.608,6.888,17.088
25/5/2021 22:30:00,40.0,1016.0,332.0,805.3199999999999,6.888,17.472
25/5/2021 22:45:00,40.0,1016.0,332.0,796.4639999999999,6.888,17.28
25/5/2021 23:00:00,40.0,1016.0,332.0,796.4639999999999,6.888,17.28
25/5/2021 23:15:00,40.0,1015.0,332.0,796.4639999999999,6.888,17.28
25/5/2021 23:30:00,40.0,1015.0,332.0,796.4639999999999,6.888,17.28
25/5/2021 23:45:00,40.0,1015.0,332.0,787.608,6.888,17.088
25/5/2021 00:00:00,40.0,1015.0,332.0,805.3199999999999,6.888,17.472
26/5/2021 00:15:00,40.0,1015.0,332.0,796.4879999999999,6.888,17.28
26/5/2021 00:30:00,40.0,1015.0,332.0,805.3199999999999,6.888,17.472
26/5/2021 00:45:00,40.0,1015.0,332.0,787.608,6.888,17.088
26/5/2021 01:00:00,40.0,1015.0,332.0,796.4639999999999,6.888,17.28
26/5/2021 01:15:00,40.0,1015.0,332.0,796.4639999999999,6.888,17.28
26/5/2021 01:30:00,40.0,1015.0,332.0,787.608,6.888,17.088
26/5/2021 01:45:00,40.0,1015.0,332.0,805.3199999999999,6.901,17.472
26/5/2021 02:00:00,40.0,1015.0,332.0,787.608,6.901,17.088
26/5/2021 02:15:00,40.0,1015.0,332.0,805.3199999999999,6.901,17.472
26/5/2021 02:30:00,40.0,1015.0,332.0,796.4639999999999,6.901,17.28
26/5/2021 02:45:00,40.0,1015.0,332.0,814.1759999999999,6.901,17.664
26/5/2021 03:00:00,40.0,1015.0,332.0,796.4639999999999,6.901,17.28
26/5/2021 03:15:00,40.0,1016.0,336.0,795.624,6.984,17.28
26/5/2021 03:30:00,40.0,1016.0,336.0,804.4559999999999,6.984,17.472
26/5/2021 03:45:00,40.0,1016.0,336.0,786.792,6.984,17.088
26/5/2021 04:00:00,40.0,1016.0,336.0,795.624,6.984,17.28
26/5/2021 04:15:00,40.0,1016.0,336.0,790.8000000000001,6.984,12.816
26/5/2021 04:30:00,40.0,1016.0,336.0,790.8000000000001,6.984,12.816
26/5/2021 04:45:00,40.0,1016.0,336.0,786.792,6.984,17.088
26/5/2021 05:00:00,40.0,1016.0,336.0,786.792,6.984,17.088
26/5/2021 05:15:00,40.0,1014.0,334.0,777.936,6.989,16.896
26/5/2021 05:30:00,40.0,1014.0,334.0,795.624,6.989,17.28
26/5/2021 05:45:00,40.0,1014.0,334.0,786.792,6.989,17.088
26/5/2021 06:00:00,40.0,1014.0,334.0,786.792,6.989,17.088
26/5/2021 06:15:00,40.0,1016.0,335.0,804.4559999999999,7.0,17.472
26/5/2021 06:30:00,40.0,1013.0,331.0,814.1759999999999,6.957,17.664
26/5/2021 06:45:00,40.0,1015.0,333.0,796.4639999999999,6.979,17.28
26/5/2021 07:00:00,40.0,1017.0,336.0,804.4559999999999,7.011,17.472
26/5/2021 07:15:00,40.0,1021.0,338.0,795.624,7.032,17.28
26/5/2021 07:30:00,40.0,1019.0,335.0,786.7679999999999,7.0,17.088
26/5/2021 07:45:00,40.0,1023.0,337.0,795.624,7.022,17.28
26/5/2021 08:00:00,40.0,1021.0,334.0,804.4559999999999,6.989,17.472
26/5/2021 08:15:00,40.0,1023.0,330.0,786.72,6.946,8.448
26/5/2021 08:30:00,40.0,1018.0,333.0,795.648,6.979,8.544
26/5/2021 08:45:00,40.0,1021.0,334.0,777.936,6.989,16.896
26/5/2021 09:00:00,40.0,1023.0,337.0,777.936,7.022,16.896
26/5/2021 09:15:00,40.0,1019.0,339.0,777.936,7.043,16.896
26/5/2021 09:30:00,40.0,1017.0,334.0,786.792,6.989,17.088
26/5/2021 09:45:00,40.0,1022.0,335.0,804.4559999999999,7.0,17.472
26/5/2021 10:00:00,40.0,1023.0,336.0,795.624,7.011,17.28
26/5/2021 10:15:00,40.0,1024.0,336.0,786.792,6.997,17.088
26/5/2021 10:30:00,40.0,1019.0,337.0,795.648,7.008,17.28
26/5/2021 10:45:00,40.0,1024.0,336.0,777.96,6.997,16.896
26/5/2021 11:00:00,40.0,1022.0,337.0,786.792,7.008,17.088
26/5/2021 11:15:00,40.0,1025.0,336.0,803.7359999999999,6.997,8.64
26/5/2021 11:30:00,40.0,1027.0,334.0,803.7359999999999,6.976,8.64
26/5/2021 11:45:00,40.0,1024.0,338.0,812.6880000000001,7.019,8.736
26/5/2021 12:00:00,40.0,1021.0,335.0,802.848,6.987,8.544
26/5/2021 12:15:00,40.0,1024.0,338.0,776.952,7.019,8.352
26/5/2021 12:30:00,40.0,1026.0,336.0,785.8799999999999,6.997,8.448
26/5/2021 12:45:00,40.0,1023.0,334.0,785.8799999999999,6.976,8.448
26/5/2021 13:00:00,40.0,1022.0,336.0,776.952,6.997,8.352
26/5/2021 13:15:00,40.0,1023.0,331.0,772.44,6.957,16.896
26/5/2021 13:30:00,40.0,1020.0,339.0,780.4080000000001,7.043,17.088
26/5/2021 13:45:00,40.0,1019.0,332.0,781.224,6.968,17.088
26/5/2021 14:00:00,40.0,1016.0,334.0,780.336,6.989,8.448
26/5/2021 14:15:00,40.0,1017.0,336.0,763.752,7.011,25.344
26/5/2021 14:30:00,40.0,1021.0,337.0,772.44,7.022,25.632
26/5/2021 14:45:00,40.0,1024.0,335.0,772.44,7.0,16.896
26/5/2021 15:00:00,40.0,1019.0,336.0,771.624,7.011,16.896
26/5/2021 15:15:00,40.0,1021.0,338.0,780.4080000000001,7.032,17.088
26/5/2021 15:30:00,40.0,1025.0,339.0,771.624,7.043,16.896
26/5/2021 15:45:00,40.0,1028.0,340.0,772.44,7.054,25.632
26/5/2021 16:00:00,40.0,1026.0,338.0,755.064,7.032,25.056
26/5/2021 16:15:00,40.0,1026.0,340.0,804.4559999999999,7.054,17.472
26/5/2021 16:30:00,40.0,1029.0,338.0,821.616,7.032,8.832
26/5/2021 16:45:00,40.0,1026.0,337.0,821.616,7.022,8.832
26/5/2021 17:00:00,40.0,1024.0,334.0,812.6880000000001,6.989,8.736
26/5/2021 17:15:00,40.0,1023.0,335.0,776.952,7.0,8.352
26/5/2021 17:30:00,40.0,1021.0,337.0,768.0239999999999,7.022,8.256
26/5/2021 17:45:00,40.0,1024.0,330.0,783.2640000000001,6.946,16.704
26/5/2021 18:00:00,40.0,1025.0,331.0,774.2640000000001,6.957,16.512
26/5/2021 18:15:00,40.0,1021.0,334.0,769.104,6.936,16.704
26/5/2021 18:30:00,40.0,1021.0,334.0,777.936,6.936,16.896
26/5/2021 18:45:00,40.0,1020.0,334.0,760.272,6.936,16.512
26/5/2021 19:00:00,40.0,1020.0,334.0,769.104,6.936,16.704
26/5/2021 19:15:00,40.0,1020.0,332.0,763.656,6.941,16.704
26/5/2021 19:30:00,40.0,1020.0,332.0,781.224,6.941,17.088
26/5/2021 19:45:00,40.0,1020.0,332.0,772.44,6.994,16.896
26/5/2021 20:00:00,40.0,1020.0,332.0,772.44,6.994,16.896
26/5/2021 20:15:00,40.0,1020.0,334.0,790.008,6.963,17.28
26/5/2021 20:30:00,40.0,1020.0,334.0,781.224,6.989,17.088
26/5/2021 20:45:00,40.0,1020.0,334.0,772.44,6.989,16.896
26/5/2021 21:00:00,40.0,1020.0,334.0,781.224,6.989,17.088
26/5/2021 21:15:00,40.0,1020.0,334.0,772.44,6.989,16.896
26/5/2021 21:30:00,40.0,1020.0,334.0,781.224,6.989,17.088
26/5/2021 21:45:00,40.0,1020.0,334.0,763.656,6.989,16.704
26/5/2021 22:00:00,40.0,1020.0,334.0,772.44,6.989,16.896
26/5/2021 22:15:00,40.0,1017.0,336.0,771.624,7.038,16.896
26/5/2021 22:30:00,40.0,1017.0,336.0,762.864,7.038,16.704
26/5/2021 22:45:00,40.0,1017.0,336.0,780.4080000000001,7.038,17.088
26/5/2021 23:00:00,40.0,1017.0,336.0,771.624,7.038,16.896
26/5/2021 23:15:00,40.0,1017.0,336.0,762.864,7.038,16.704
